k,retriever,db_id,question,ground_truth,generated_sql,exact_match,syntax_valid,exec_status,exec_match,latency,input_tokens,output_tokens,tokens
1,mps,cordis_temporary,Which institutions have never been project coordinators,SELECT distinct member_name from project_members WHERE member_name NOT in (SELECT member_name from project_members where member_role = 'coordinator'),"WITH coordinators AS (
  SELECT DISTINCT project_members.project
  FROM project_members
  JOIN project_members ON project_members.project = project_members.project
)

SELECT DISTINCT institutions.institutions_name
FROM institutions
WHERE institutions.unics_id NOT IN (SELECT project_members.project FROM coordinators);",False,True,"Error: (psycopg2.errors.DuplicateAlias) table name ""project_members"" specified more than once",False,19.783120155334476,,,1631
1,mps,cordis_temporary,Show all of the instituions that have never coordinated a project,SELECT distinct member_name from project_members WHERE member_name NOT in (SELECT member_name from project_members where member_role = 'coordinator'),"SELECT DISTINCT institutions.institutions_name
FROM institutions
LEFT JOIN project_members ON institutions.unics_id = project_members.institution_id
WHERE project_members.institution_id IS NULL;",False,True,Both Empty,True,19.92486596107483,,,1637
1,mps,cordis_temporary,Show all of the names of people who have worked on multiple projects,"SELECT t1.full_name, count(p.title) FROM people as t1 join projects as p on t1.unics_id = p.principal_investigator group by t1.full_name HAVING count(p.title) > 1","WITH project_counts AS (
  SELECT
    p.principal_investigator,
    COUNT(p.unics_id) AS project_count
  FROM
    projects p
  GROUP BY
    p.principal_investigator
  HAVING
    COUNT(p.unics_id) > 1
)
SELECT
  p.principal_investigator,
  p.title
FROM
  projects p
JOIN
  project_counts pc ON p.principal_investigator = pc.principal_investigator;",False,True,Shape Mismatch,False,19.827336072921756,,,1636
1,mps,cordis_temporary,Which people have worked on more than one project,"SELECT t1.full_name, count(p.title) FROM people as t1 join projects as p on t1.unics_id = p.principal_investigator group by t1.full_name HAVING count(p.title) > 1","WITH project_counts AS (
  SELECT
    p.principal_investigator,
    COUNT(p.unics_id) AS project_count
  FROM
    projects p
  GROUP BY
    p.principal_investigator
  HAVING
    COUNT(p.unics_id) > 1
)
SELECT
  p.principal_investigator,
  p.unics_id,
  p.title,
  p.start_date,
  p.end_date
FROM
  projects p
INNER JOIN
  project_counts pc
ON
  p.principal_investigator = pc.principal_investigator;",False,True,Shape Mismatch,False,19.961960077285767,,,1632
1,mps,cordis_temporary,What is the title of the subject area that has been granted the most funding,"SELECT t1.title, MAX(t3.ec_max_contribution) from subject_areas as t1 join project_subject_areas as t2 on t1.code = t2.subject_area join projects as t3 on t2.project = t3.unics_id  group by t1.title order by  MAX(t3.ec_max_contribution) DESC LIMIT 1","SELECT subject_areas.title, SUM(projects.total_cost) AS total_funding
FROM subject_areas
JOIN project_subject_areas ON subject_areas.code = project_subject_areas.subject_area
JOIN projects ON project_subject_areas.project = projects.unics_id
GROUP BY subject_areas.title
ORDER BY total_funding DESC
LIMIT 1;",False,True,Value Mismatch,False,19.733527660369877,,,1639
1,mps,cordis_temporary,Which subject area has recieved the highest funding contribution?,"SELECT t1.title, MAX(t3.ec_max_contribution) from subject_areas as t1 join project_subject_areas as t2 on t1.code = t2.subject_area join projects as t3 on t2.project = t3.unics_id  group by t1.title order by  MAX(t3.ec_max_contribution) DESC LIMIT 1","WITH subject_area_funding AS (
  SELECT subject_areas.title, SUM(project_members.ec_contribution) AS total_funding
  FROM project_subject_areas
  JOIN project_members ON project_subject_areas.project = project_members.project
  JOIN subject_areas ON project_subject_areas.subject_area = subject_areas.code
  GROUP BY subject_areas.title
)
SELECT title, total_funding
FROM subject_area_funding
ORDER BY total_funding DESC
LIMIT 1;",False,True,Value Mismatch,False,19.93435502052307,,,1635
1,mps,cordis_temporary,Which subject area has recieved the least funding contribution,"SELECT t1.title, MIN(t3.ec_max_contribution) from subject_areas as t1 join project_subject_areas as t2 on t1.code = t2.subject_area join projects as t3 on t2.project = t3.unics_id  group by t1.title order by  MIN(t3.ec_max_contribution) DESC LIMIT 1","WITH subject_area_funding AS (
  SELECT subject_areas.title, SUM(project_members.ec_contribution) AS total_funding
  FROM project_members
  JOIN project_subject_areas ON project_subject_areas.project = project_members.project
  JOIN subject_areas ON subject_areas.code = project_subject_areas.subject_area
  GROUP BY subject_areas.title
)
SELECT title, total_funding
FROM subject_area_funding
ORDER BY total_funding ASC
LIMIT 1;",False,True,Value Mismatch,False,19.74305248260498,,,1634
1,mps,cordis_temporary,What is the title of the subject area that has been granted the least amount of funding,"SELECT t1.title, MIN(t3.ec_max_contribution) from subject_areas as t1 join project_subject_areas as t2 on t1.code = t2.subject_area join projects as t3 on t2.project = t3.unics_id  group by t1.title order by  MIN(t3.ec_max_contribution) DESC LIMIT 1","WITH SubjectAreaFunding AS (
  SELECT
    subject_areas.title,
    SUM(projects.total_cost) AS total_funding
  FROM
    subject_areas
  JOIN
    project_subject_areas ON subject_areas.code = project_subject_areas.subject_area
  JOIN
    projects ON project_subject_areas.project = projects.unics_id
  GROUP BY
    subject_areas.title
)
SELECT
  title,
  total_funding
FROM
  SubjectAreaFunding
ORDER BY
  total_funding ASC
LIMIT 1;",False,True,Value Mismatch,False,19.93138551712036,,,1641
1,mps,cordis_temporary,Which institution has participated in the most projects,"Select i.institutions_name, Count(distinct project) From project_members join institutions as i on project_members.institution_id = i.unics_id GROUP BY i.institutions_name order by count(distinct project) desc limit 1","SELECT institutions.institutions_name, COUNT(project_members.project) AS project_count
FROM institutions
JOIN project_members ON institutions.unics_id = project_members.institution_id
GROUP BY institutions.institutions_name
ORDER BY project_count DESC
LIMIT 1;",False,True,Value Mismatch,False,19.873867511749268,,,1631
1,mps,cordis_temporary,Show the institution that has been involved in the highest number of projects,"Select i.institutions_name, Count(distinct project) From project_members join institutions as i on project_members.institution_id = i.unics_id GROUP BY i.institutions_name order by count(distinct project) desc limit 1","WITH project_counts AS (
  SELECT
    institutions.unics_id,
    institutions.institutions_name,
    COUNT(project_members.project) AS project_count
  FROM
    institutions
    JOIN project_members ON institutions.unics_id = project_members.institution_id
  GROUP BY
    institutions.unics_id
)

SELECT
  institutions.institutions_name,
  project_counts.project_count
FROM
  institutions
  JOIN project_counts ON institutions.unics_id = project_counts.unics_id
ORDER BY
  project_count DESC
LIMIT 1;",False,True,Value Mismatch,False,19.77772808074951,,,1636
1,mps,cordis_temporary,Which institution has participated in the fewest projects,"Select t2.institutions_name, Count(distinct project) From project_members as t1 join institutions as t2 on t1.institution_id = t2.unics_id GROUP BY t2.institutions_name order by count(distinct project) asc limit 1","SELECT institutions.institutions_name, COUNT(project_members.project) AS project_count
FROM institutions
JOIN project_members ON institutions.unics_id = project_members.institution_id
GROUP BY institutions.institutions_name
ORDER BY project_count ASC
LIMIT 1;",False,True,Match,True,19.765608072280884,,,1632
1,mps,cordis_temporary,Show the institution that has been involved in the least amount of projects,"Select t2.institutions_name, Count(distinct project) From project_members as t1 join institutions as t2 on t1.institution_id = t2.unics_id GROUP BY t2.institutions_name order by count(distinct project) asc limit 1","WITH project_counts AS (
  SELECT
    institutions.unics_id,
    institutions.institutions_name,
    COUNT(project_members.project) AS project_count
  FROM
    institutions
  JOIN
    project_members ON institutions.unics_id = project_members.institution_id
  GROUP BY
    institutions.unics_id
)

SELECT
  institutions.institutions_name,
  project_counts.project_count
FROM
  institutions
JOIN
  project_counts ON institutions.unics_id = project_counts.unics_id
ORDER BY
  project_count ASC
LIMIT 1;",False,True,Value Mismatch,False,19.746602535247803,,,1636
1,mps,cordis_temporary,Which funding scheme provided the most funding,"SELECT t1.title, sum(ec_max_contribution) from funding_schemes as t1 join projects as t2 on t1.code = t2.ec_fund_scheme group by t1.title ORDER BY sum(ec_max_contribution) DESC LIMIT 1","SELECT funding_schemes.title, SUM(projects.total_cost) AS total_funding
FROM funding_schemes
JOIN projects ON funding_schemes.code = projects.ec_fund_scheme
GROUP BY funding_schemes.title
ORDER BY total_funding DESC
LIMIT 1;",False,True,Value Mismatch,False,19.789166688919067,,,1632
1,mps,cordis_temporary,Which funding scheme provided the least funding,"SELECT t1.title, sum(ec_max_contribution) from funding_schemes as t1 join projects as t2 on t1.code = t2.ec_fund_scheme group by t1.title ORDER BY sum(ec_max_contribution) ASC LIMIT 1","SELECT f.title AS ""Funding Scheme"", MIN(p.total_cost) AS ""Least Funding""
FROM projects p
JOIN funding_schemes f ON p.ec_fund_scheme = f.code
GROUP BY f.title
ORDER BY ""Least Funding"" ASC
LIMIT 1;",False,True,Value Mismatch,False,19.75685214996338,,,1632
1,mps,cordis_temporary,Show the industrial partners that have worked on projects and the amount of funding they have recieved in order from most to least,"SELECT t1.member_name, p.ec_max_contribution FROM project_members as t1 join activity_types as t2 on t1.activity_type = t2.code join projects as p on t1.project = p.unics_id WHERE t2.code = 'PRC' ORDER BY ec_max_contribution DESC","WITH funding_by_partner AS (
  SELECT
    project_members.institution_id,
    institutions.country_id,
    institutions.institutions_name,
    SUM(project_members.ec_contribution) AS total_funding
  FROM
    project_members
  JOIN
    institutions ON project_members.institution_id = institutions.unics_id
  GROUP BY
    project_members.institution_id,
    institutions.country_id,
    institutions.institutions_name
)

SELECT
  institutions.institutions_name,
  institutions.country_id,
  funding_by_partner.total_funding
FROM
  funding_by_partner
JOIN
  institutions ON funding_by_partner.institution_id = institutions.unics_id;",False,True,Shape Mismatch,False,19.9169762134552,,,1648
1,mps,cordis_temporary,Show the amount of funding and corresponding list of industrial partners that have worked on projects in order from the most funding to the least funding,"SELECT t1.member_name, p.ec_max_contribution FROM project_members as t1 join activity_types as t2 on t1.activity_type = t2.code join projects as p on t1.project = p.unics_id WHERE t2.code = 'PRC' ORDER BY ec_max_contribution DESC","WITH Funding AS (
  SELECT
    projects.ec_max_contribution AS funding,
    projects.acronym AS project_acronym
  FROM
    projects
  ORDER BY
    funding DESC
)

SELECT
  Funding.funding,
  Funding.project_acron00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000;",False,True,"Error: (psycopg2.errors.UndefinedTable) missing FROM-clause entry for table ""funding""",False,19.77614164352417,,,1652
1,mps,cordis_temporary,Show the title and the start year of the most recent projects,"SELECT p.title, p.start_year from projects as p order by start_year DESC","SELECT title, start_year
FROM projects
ORDER BY start_date DESC
LIMIT 1;",False,True,Shape Mismatch,False,19.7610182762146,,,1635
1,mps,cordis_temporary,Which projects have started most recently?,"SELECT p.title, p.start_year from projects as p order by start_year DESC",SELECT * FROM projects ORDER BY start_date DESC LIMIT 5;,False,True,Shape Mismatch,False,19.90746068954468,,,1630
1,mps,cordis_temporary,Show title and the starting year of the least recent projects,"SELECT p.title, p.start_year from projects as p order by start_year ASC","SELECT title, start_year
FROM projects
ORDER BY start_date DESC
LIMIT 1;",False,True,Shape Mismatch,False,20.091432571411133,,,1634
1,mps,cordis_temporary,Which projects have started the least recently?,"SELECT p.title, p.start_year from projects as p order by start_year ASC","SELECT projects.unics_id, projects.title, projects.start_date FROM projects ORDER BY projects.start_date ASC LIMIT 5;",False,True,Shape Mismatch,False,19.822056531906128,,,1631
1,mps,cordis_temporary,What is the starting date of the first recorded project,SELECT p.start_date from projects as p order by start_date ASC,SELECT MIN(start_date) FROM projects;,False,True,Shape Mismatch,False,19.8937828540802,,,1633
1,mps,cordis_temporary,On which date did the first project start?,SELECT p.start_date from projects as p order by start_date ASC,SELECT MIN(start_date) FROM projects;,False,True,Shape Mismatch,False,19.78492045402527,,,1632
1,mps,cordis_temporary,Show the titles of all of the projects in the subject area of Climate change and Carbon cycle research,SELECT t3.title from subject_areas as t1 join project_subject_areas as t2 on t1.code = t2.subject_area join projects as t3 on t2.project = t3.unics_id WHERE t1.title = 'Climate change and Carbon cycle research',"SELECT p.title
FROM projects p
JOIN project_subject_areas pas ON p.unics_id = pas.project
JOIN subject_areas sa ON pas.subject_area = sa.code
WHERE sa.title = 'Climate change and Carbon cycle research';",False,True,Match,True,19.85194206237793,,,1644
1,mps,cordis_temporary,Show the titles of all of the projects that share the subject area code 'CCC,SELECT t3.title from subject_areas as t1 join project_subject_areas as t2 on t1.code = t2.subject_area join projects as t3 on t2.project = t3.unics_id WHERE t1.title = 'Climate change and Carbon cycle research',SELECT title FROM projects WHERE unics_id IN (SELECT project_subject_areas.project FROM project_subject_areas WHERE project_subject_areas.code = 'CCC');,False,True,Error: (psycopg2.errors.UndefinedColumn) column project_subject_areas.code does not exist,False,19.90679168701172,,,1640
1,mps,cordis_temporary,List all of the possible roles that project members can have in projects,SELECT pmr.description from project_member_roles as pmr,SELECT DISTINCT member_role FROM project_member_roles;,False,True,"Error: (psycopg2.errors.UndefinedColumn) column ""member_role"" does not exist",False,20.29948210716248,,,1636
1,mps,cordis_temporary,What are all of the ways that projects members can participate in projects?,SELECT pmr.description from project_member_roles as pmr,"SELECT DISTINCT member_role, project_members.project, project_members.institution_id, project_members.geocode_regions_3, project_members.activity_type, project_members.member_short_name, project_members.department_name, project_members.vat_number, project_members.latitude, project_members.longitude
FROM project_members
JOIN project_programmes ON project_programmes.project = project_members.project
JOIN projects ON projects.unics_id = project_members.project
JOIN project_member_roles ON project_member_roles.code = project_members.member_role
JOIN institutions ON institutions.unics_id = project_members.institution_id
JOIN eu_territorial_units ON eu_territorial_units.geocode_regions =;",False,False,"Error: (psycopg2.errors.SyntaxError) syntax error at or near "";""",False,19.87738037109375,,,1638
1,mps,cordis_temporary,How many erc panels are dedicated to Life Sciences,SELECT count(t1.description) from erc_panels as t1 join erc_research_domains as t2 on t2.code = t1.part_of WHERE t2.description = 'Life Sciences',SELECT COUNT(*) FROM erc_panels WHERE description LIKE '%Life Sciences%';,False,True,Value Mismatch,False,19.763162851333615,,,1634
1,mps,cordis_temporary,Count the number of erc panels that are part of Life Sciences,SELECT count(t1.description) from erc_panels as t1 join erc_research_domains as t2 on t2.code = t1.part_of WHERE t2.code = 'LS',SELECT COUNT(*) FROM erc_panels WHERE part_of = 'Life Sciences';,False,True,Value Mismatch,False,19.820124864578247,,,1637
1,mps,cordis_temporary,List all of the european research council panels related to social sciences and humanities,SELECT t1.description from erc_panels as t1 join erc_research_domains as t2 on t2.code = t1.part_of WHERE t2.code = 'SH',"SELECT erc_panels.code, erc_panels.description
FROM erc_panels
JOIN erc_research_domains ON erc_panels.part_of = erc_research_domains.code
WHERE erc_research_domains.description LIKE '%social sciences%'
OR erc_research_domains.description LIKE '%humanities%';",False,True,Shape Mismatch,False,19.72057819366455,,,1640
1,mps,cordis_temporary,How many european research council panels are related to social sciences and humanities,SELECT count(t1.description) from erc_panels as t1 join erc_research_domains as t2 on t2.code = t1.part_of WHERE t2.code = 'SH',SELECT COUNT(*) FROM erc_panels JOIN erc_research_domains ON erc_panels.part_of = erc_research_domains.code WHERE erc_research_domains.description LIKE '%social sciences and humanities%';,False,True,Value Mismatch,False,20.039822101593018,,,1639
1,mps,cordis_temporary,Show all of the project members that are private for profit entities,SELECT member_name FROM project_members as t1 join activity_types as t2 on t1.activity_type = t2.code WHERE t2.code = 'PRC',"SELECT * FROM project_members
WHERE member_role = 'Private for profit';",False,True,Shape Mismatch,False,19.845133066177368,,,1635
1,mps,cordis_temporary,Which project members are businesses?,SELECT member_name FROM project_members as t1 join activity_types as t2 on t1.activity_type = t2.code WHERE t2.code = 'PRC',"SELECT p.unics_id, p.title, p.ec_ref, p.principal_investigator, p.start_date, p.end_date, p.total_cost, p.ec_max_contribution
FROM projects p
JOIN project_members pm ON p.unics_id = pm.project
JOIN institutions i ON pm.institution_id = i.unics_id
WHERE i.acronym = 'BUS';",False,True,Shape Mismatch,False,19.95620942115784,,,1630
1,mps,cordis_temporary,How many project members are businesses?,SELECT count(member_name) FROM project_members as t1 join activity_types as t2 on t1.activity_type = t2.code WHERE t2.code = 'PRC',SELECT COUNT(*) FROM project_members WHERE activity_type = 'Business';,False,True,Value Mismatch,False,19.841150045394897,,,1631
1,mps,cordis_temporary,How many project members are Higher or Secondary Education Establishments?,SELECT count (distinct member_name) FROM project_members as t1 join activity_types as t2 on t1.activity_type = t2.code WHERE t2.code = 'HES',SELECT COUNT(*) FROM project_members WHERE activity_type = 'Higher or Secondary Education Establishment';,False,True,Value Mismatch,False,19.98074221611023,,,1639
1,mps,cordis_temporary,Count the number of project members that are Educational Establishments,SELECT count (distinct member_name) FROM project_members as t1 join activity_types as t2 on t1.activity_type = t2.code WHERE t2.description = 'Higher or Secondary Education Establishments',SELECT COUNT(*) FROM project_members WHERE geocode_regions_3 = 'EU220';,False,True,Value Mismatch,False,19.795418977737427,,,1638
1,mps,cordis_temporary,How many projects have been related to Robotics?,SELECT count(t3.title) from subject_areas as t1 join project_subject_areas as t2 on t1.code = t2.subject_area join projects as t3 on t2.project = t3.unics_id WHERE t1.title = 'Robotics',"SELECT COUNT(*) FROM projects
JOIN project_subject_areas ON projects.unics_id = project_subject_areas.project
WHERE project_subject_areas.title = 'Robotics';",False,True,Error: (psycopg2.errors.UndefinedColumn) column project_subject_areas.title does not exist,False,19.95823335647583,,,1634
1,mps,cordis_temporary,What is the number of projects that have been carried out in the subject area of Robotics?,SELECT count(t3.title) from subject_areas as t1 join project_subject_areas as t2 on t1.code = t2.subject_area join projects as t3 on t2.project = t3.unics_id WHERE t1.title = 'Robotics',"WITH robotics_projects AS (
  SELECT COUNT(*) AS project_count
  FROM projects
  JOIN project_subject_areas ON projects.unics_id = project_subject_areas.project
  JOIN subject_areas ON project_subject_areas.subject_area = subject_areas.code
  WHERE subject_areas.title = 'Robotics'
)
SELECT project_count FROM robotics_projects;",False,True,Match,True,19.838293075561523,,,1643
1,mps,cordis_temporary,Which non-EU entity has recieved the most funding through a project?,"SELECT t1.member_name, p.ec_max_contribution FROM project_members as t1 join activity_types as t2 on t1.activity_type = t2.code join projects as p on t1.project = p.unics_id WHERE t1.geocode_regions_3 = 'NONEU' ORDER BY ec_max_contribution DESC LIMIT 1","WITH EU_Funding AS (
  SELECT
    p.title AS project_title,
    SUM(p.total_cost) AS total_eu_funding
  FROM
    projects p
  JOIN
    project_programmes pp ON p.unics_id = pp.project
  JOIN
    programmes pr ON pp.programme = pr.code
  JOIN
    ec_framework_programs efp ON pr.ec_framework_program = efp.ec_framework_program_name
  WHERE
    efp.ec_framework_program_name IS NOT NULL
  GROUP BY
    p.title
  ORDER BY
    total_eu_funding DESC
  LIMIT 1
)
SELECT
  p.title AS project_title,
  p.ec_ref AS project_ec_ref,
  p.total_cost AS total_;",False,True,Error: (psycopg2.errors.UndefinedColumn) column pr.ec_framework_program does not exist,False,19.92178010940552,,,1640
1,mps,cordis_temporary,Which entity located outside of the EU has received the most funding?,"SELECT t1.member_name, p.ec_max_contribution FROM project_members as t1 join activity_types as t2 on t1.activity_type = t2.code join projects as p on t1.project = p.unics_id WHERE t1.geocode_regions_3 = 'NONEU' ORDER BY ec_max_contribution DESC LIMIT 1","WITH EU_Funding AS (
  SELECT
    p.title AS project_title,
    p.total_cost
  FROM
    projects p
  JOIN
    institutions i ON p.institution_id = i.unics_id
  WHERE
    i.geocode_regions_3 NOT LIKE 'EU%'
  ORDER BY
    p.total_cost DESC
  LIMIT 1
)
SELECT
  project_title,
  total_cost
FROM
  EU_Funding;",False,True,Error: (psycopg2.errors.UndefinedColumn) column p.institution_id does not exist,False,19.84388542175293,,,1637
1,mps,cordis_temporary,Which non-EU entity has recieved the least funding through a project?,"SELECT t1.member_name, p.ec_max_contribution FROM project_members as t1 join activity_types as t2 on t1.activity_type = t2.code join projects as p on t1.project = p.unics_id WHERE t1.geocode_regions_3 = 'NONEU' ORDER BY ec_max_contribution ASC LIMIT 1","WITH NonEU_Funding AS (
  SELECT
    p.title AS project_title,
    p.total_cost AS total_eu_funding,
    p.ec_max_contribution AS total_non_eu_funding
  FROM
    projects p
  JOIN
    institutions i ON p.institution_id = i.unics_id
  WHERE
    i.country_id NOT IN (SELECT unics_id FROM countries WHERE country_code2 = 'EU')
)
SELECT
  project_title,
  total_non_eu_funding
FROM
  NonEU_Funding
ORDER BY
  total_non_eu_funding ASC
LIMIT 1;",False,True,Error: (psycopg2.errors.UndefinedColumn) column p.institution_id does not exist,False,19.80777382850647,,,1640
1,mps,cordis_temporary,Which entity located outside of the EU has received the least funding?,"SELECT t1.member_name, p.ec_max_contribution FROM project_members as t1 join activity_types as t2 on t1.activity_type = t2.code join projects as p on t1.project = p.unics_id WHERE t1.geocode_regions_3 = 'NONEU' ORDER BY ec_max_contribution ASC LIMIT 1",SELECT COUNT(*) FROM projects WHERE geocode_regions_3 NOT IN (SELECT geocode_regions FROM eu_territorial_units);,False,True,"Error: (psycopg2.errors.UndefinedColumn) column ""geocode_regions_3"" does not exist",False,19.838431119918823,,,1637
1,mps,cordis_temporary,How many non-EU entities have participated in projects?,SELECT count(distinct t1.member_name) FROM project_members as t1 join activity_types as t2 on t1.activity_type = t2.code join projects as p on t1.project = p.unics_id  WHERE t1.geocode_regions_3 = 'NONEU',SELECT COUNT(*) FROM project_members WHERE geocode_regions_3 NOT IN (SELECT geocode_regions FROM eu_territorial_units);,False,True,Match,True,19.90182614326477,,,1635
1,mps,cordis_temporary,Which entities that are located outside of the European Union have participated in projects?,SELECT distinct t1.member_name FROM project_members as t1 join activity_types as t2 on t1.activity_type = t2.code join projects as p on t1.project = p.unics_id WHERE t1.geocode_regions_3 = 'NONEU',"SELECT DISTINCT p.unics_id, p.title, p.ec_ref, p.ec_call, p.ec_fund_scheme, p.start_date, p.end_date, p.start_year, p.end_year, p.homepage, p.total_cost, p.ec_max_contribution, p.framework_program, p.objective, p.principal_investigator, i.country_name, i.country_code2, i.country_code3, i.geocode_country_code
FROM projects p
JOIN institutions i ON p.institution_id = i.unics_id
WHERE i.geocode_regions_3 NOT IN (SELECT geocode_regions FROM eu_territorial_units WHERE geocode_level = '3');",False,True,Error: (psycopg2.errors.UndefinedColumn) column p.institution_id does not exist,False,19.75406575202942,,,1638
1,mps,cordis_temporary,Show all of the programmes with titles that are related to climate,SELECT p.title from programmes as p WHERE p.title like '%climate%',"SELECT programmes.title
FROM programmes
JOIN ec_framework_programs ON programmes.framework_program = ec_framework_programs.ec_framework_program_name
WHERE ec_framework_programs.ec_framework_program_name LIKE '%climate%';",False,True,Error: (psycopg2.errors.UndefinedColumn) column programmes.framework_program does not exist,False,19.830208778381348,,,1636
1,mps,cordis_temporary,List the programms that have the term climate in the title,SELECT p.title from programmes as p WHERE p.title like '%climate%',"SELECT programmes.title
FROM programmes
JOIN projects ON programmes.programme = projects.framework_program
WHERE programmes.title LIKE '%climate%';",False,True,Error: (psycopg2.errors.UndefinedColumn) column programmes.programme does not exist,False,19.77080512046814,,,1635
1,mps,cordis_temporary,Show the title and amount of funds that have been allocated per programme,"SELECT t1.title, sum(t3.ec_max_contribution) from programmes as t1 join project_programmes as t2 on t1.code = t2.programme join projects as t3 on t3.unics_id = t2.project group by t1.title","SELECT programmes.title, SUM(projects.total_cost) AS total_funds
FROM programmes
JOIN project_programmes ON programmes.code = project_programmes.programme
JOIN projects ON project_programmes.project = projects.unics_id
GROUP BY programmes.title;",False,True,Value Mismatch,False,19.87445974349976,,,1636
1,mps,cordis_temporary,List all of the titles and the amount of funding that has been dispersed per programme,"SELECT t1.title, sum(t3.ec_max_contribution) from programmes as t1 join project_programmes as t2 on t1.code = t2.programme join projects as t3 on t3.unics_id = t2.project group by t1.title","SELECT programmes.title, SUM(projects.total_cost) AS total_funding
FROM programmes
JOIN project_programmes ON programmes.code = project_programmes.programme
JOIN projects ON project_programmes.project = projects.unics_id
GROUP BY programmes.title;",False,True,Value Mismatch,False,19.88197946548462,,,1641
3,mps,cordis_temporary,Find the total cost of the project Theseus,SELECT T1.total_cost FROM projects AS T1 WHERE T1.title = 'Theseus',SELECT SUM(total_cost) FROM projects WHERE acronym = 'Theseus';,False,True,Match,True,19.80485463142395,,,1632
3,mps,cordis_temporary,Show total cost of project with title Theseus,SELECT T1.total_cost FROM projects AS T1 WHERE T1.title = 'Theseus',SELECT SUM(total_cost) FROM projects WHERE title = 'Theseus';,False,True,Match,True,19.905625581741333,,,1632
3,mps,cordis_temporary,Show me the acronyms of projects that started in 2018,SELECT acronym FROM projects WHERE start_year = 2018,SELECT acronym FROM projects WHERE start_year = 2018;,True,True,Match,True,19.73888611793518,,,1640
3,mps,cordis_temporary,Get acronyms of projects beginning in 2018,SELECT acronym FROM projects WHERE start_year = 2018,"SELECT DISTINCT projects.acronym
FROM projects
WHERE start_year = 2018;",False,True,Shape Mismatch,False,19.915666341781616,,,1637
3,mps,cordis_temporary,Show me the titles of projects that started before 2016,SELECT title FROM projects WHERE start_year < 2016,SELECT title FROM projects WHERE start_year < 2016;,True,True,Match,True,19.803502559661865,,,1637
3,mps,cordis_temporary,Find titles of projects which started earlier than 2016,SELECT title FROM projects WHERE start_year < 2016,SELECT title FROM projects WHERE start_year < 2016;,True,True,Match,True,19.873631238937374,,,1636
3,mps,cordis_temporary,Find institutions from the region of Nordjylland,SELECT T1.institutions_name FROM institutions AS T1 JOIN eu_territorial_units AS T2 ON T1.geocode_regions_3 = T2.geocode_regions WHERE T2.description = 'Nordjylland',SELECT * FROM institutions WHERE geocode_regions_3 = 'DK-DK-NJ';,False,True,Shape Mismatch,False,19.82162833213806,,,1633
3,mps,cordis_temporary,Show the name of institutions based in Nordjylland,SELECT T1.institutions_name FROM institutions AS T1 JOIN eu_territorial_units AS T2 ON T1.geocode_regions_3 = T2.geocode_regions WHERE T2.description = 'Nordjylland',SELECT institutions_name FROM institutions WHERE geocode_regions_3 = 'DK-DKN';,False,True,Shape Mismatch,False,19.93092703819275,,,1634
3,mps,cordis_temporary,Find the name of principal investigators in projects that started in 2014,SELECT T2.full_name FROM projects AS T1 join people as T2 on T1.principal_investigator = T2.unics_id WHERE T1.start_year = 2014,"SELECT p.principal_investigator
FROM projects p
JOIN people pi ON p.principal_investigator = pi.unics_id
WHERE p.start_year = 2014;",False,True,Value Mismatch,False,19.7644784450531,,,1640
3,mps,cordis_temporary,Show the full name of people being investigators in projects that began in 2014,SELECT T2.full_name FROM projects AS T1 join people as T2 on T1.principal_investigator = T2.unics_id WHERE T1.start_year = 2014,"WITH investigators AS (
  SELECT p.unics_id, p.principal_investigator
  FROM projects p
  WHERE p.start_year = 2014
)
SELECT i.principal_investigator, p.full_name
FROM investigators i
JOIN people p ON i.principal_investigator = p.unics_id;",False,True,Shape Mismatch,False,19.98026657104492,,,1642
3,mps,cordis_temporary,Find projects whose subject area is “Mathematics and Statistics”,SELECT t1.title FROM projects AS T1 join project_subject_areas as psa on T1.unics_id = psa.project join subject_areas as sa on psa.subject_area = sa.code WHERE sa.title = 'Mathematics and Statistics',"SELECT p.unics_id, p.title, p.ec_ref, p.start_date, p.end_date
FROM projects p
JOIN subject_areas sa ON p.ec_fund_scheme = sa.code
WHERE sa.title = 'Mathematics and Statistics';",False,True,Shape Mismatch,False,19.801188707351685,,,1636
3,mps,cordis_temporary,Show the acronym and subject area description of projects with subject area “Mathematics and Statistics”,"SELECT t1.acronym, sa.description FROM projects AS T1 join project_subject_areas as psa on T1.unics_id = psa.project join subject_areas as sa on psa.subject_area = sa.code WHERE sa.title = 'Mathematics and Statistics'","SELECT p.acronym, s.title
FROM projects p
JOIN project_subject_areas ps ON p.unics_id = ps.project
JOIN subject_areas s ON ps.subject_area = s.code
WHERE s.title = 'Mathematics and Statistics';",False,True,Value Mismatch,False,20.022524118423465,,,1644
3,mps,cordis_temporary,Find all different topics of projects that ended in 2014,SELECT distinct t.title FROM projects AS T1 join project_topics as pt on T1.unics_id = pt.project join topics as t on pt.topic = t.code where t1.end_year = 2014,"SELECT DISTINCT t.topic
FROM topics t
JOIN project_topics pt ON t.code = pt.topic
JOIN projects p ON pt.project = p.unics_id
WHERE p.end_date BETWE0 2014-01-01 AND p.end_date < 2015-01-01;",False,False,"Error: (psycopg2.errors.SyntaxError) syntax error at or near ""BETWE0""",False,19.858370065689087,,,1637
